Market successfully initialized: <main.market.SupplyDemandMarket object at 0x000002941114AAF0>
AFTER WORKING: Farmer {'food': 147.0, 'wood': 280, 'ore': 0, 'metal': 0, 'tool': 14.000000000000004}
AFTER DISTRIBUTION: Refiner {'food': 112.0, 'wood': 0.0, 'ore': 280.0, 'metal': 0.0, 'tool': 14.000000000000004}
AFTER DISTRIBUTION: Refiner {'food': 112.0, 'wood': 0.0, 'ore': 280.0, 'metal': 0.0, 'tool': 14.000000000000004}
AFTER DISTRIBUTION: Refiner {'food': 112.0, 'wood': 0.0, 'ore': 280.0, 'metal': 0.0, 'tool': 14.000000000000004}
AFTER DISTRIBUTION: Refiner {'food': 112.0, 'wood': 0.0, 'ore': 280.0, 'metal': 0.0, 'tool': 14.000000000000004}
AFTER DISTRIBUTION: Refiner {'food': 112.0, 'wood': 0.0, 'ore': 280.0, 'metal': 0.0, 'tool': 14.000000000000004}
AFTER DISTRIBUTION: Refiner {'food': 112.0, 'wood': 0.0, 'ore': 280.0, 'metal': 0.0, 'tool': 14.000000000000004}
AFTER DISTRIBUTION: Refiner {'food': 112.0, 'wood': 0.0, 'ore': 280.0, 'metal': 0.0, 'tool': 14.000000000000004}
AFTER DISTRIBUTION: Refiner {'food': 112.0, 'wood': 0.0, 'ore': 280.0, 'metal': 0.0, 'tool': 14.000000000000004}
AFTER DISTRIBUTION: BlackSmith {'food': 112.0, 'wood': 0.0, 'ore': 0.0, 'metal': 144.00000000000006, 'tool': 0.0}
AFTER DISTRIBUTION: BlackSmith {'food': 112.0, 'wood': 0.0, 'ore': 0.0, 'metal': 144.00000000000006, 'tool': 0.0}
AFTER DISTRIBUTION: BlackSmith {'food': 112.0, 'wood': 0.0, 'ore': 0.0, 'metal': 144.00000000000006, 'tool': 0.0}
AFTER DISTRIBUTION: BlackSmith {'food': 112.0, 'wood': 0.0, 'ore': 0.0, 'metal': 144.00000000000006, 'tool': 0.0}
AFTER DISTRIBUTION: BlackSmith {'food': 112.0, 'wood': 0.0, 'ore': 0.0, 'metal': 144.00000000000006, 'tool': 0.0}
AFTER DISTRIBUTION: BlackSmith {'food': 112.0, 'wood': 0.0, 'ore': 0.0, 'metal': 144.00000000000006, 'tool': 0.0}
AFTER DISTRIBUTION: BlackSmith {'food': 112.0, 'wood': 0.0, 'ore': 0.0, 'metal': 144.00000000000006, 'tool': 0.0}
AFTER DISTRIBUTION: BlackSmith {'food': 112.0, 'wood': 0.0, 'ore': 0.0, 'metal': 144.00000000000006, 'tool': 0.0}
AFTER DISTRIBUTION: BlackSmith {'food': 112.0, 'wood': 0.0, 'ore': 0.0, 'metal': 144.00000000000006, 'tool': 0.0}
AFTER DISTRIBUTION: BlackSmith {'food': 112.0, 'wood': 0.0, 'ore': 0.0, 'metal': 144.00000000000006, 'tool': 0.0}
AFTER DISTRIBUTION: BlackSmith {'food': 112.0, 'wood': 0.0, 'ore': 0.0, 'metal': 144.00000000000006, 'tool': 0.0}
AFTER DISTRIBUTION: BlackSmith {'food': 112.0, 'wood': 0.0, 'ore': 0.0, 'metal': 144.00000000000006, 'tool': 0.0}
AFTER DISTRIBUTION: BlackSmith {'food': 112.0, 'wood': 0.0, 'ore': 0.0, 'metal': 144.00000000000006, 'tool': 0.0}
AFTER DISTRIBUTION: BlackSmith {'food': 112.0, 'wood': 0.0, 'ore': 0.0, 'metal': 144.00000000000006, 'tool': 0.0}
AFTER DISTRIBUTION: BlackSmith {'food': 112.0, 'wood': 0.0, 'ore': 0.0, 'metal': 144.00000000000006, 'tool': 0.0}
AFTER DISTRIBUTION: BlackSmith {'food': 112.0, 'wood': 0.0, 'ore': 0.0, 'metal': 144.00000000000006, 'tool': 0.0}
AFTER DISTRIBUTION: BlackSmith {'food': 112.0, 'wood': 0.0, 'ore': 0.0, 'metal': 144.00000000000006, 'tool': 0.0}
AFTER DISTRIBUTION: BlackSmith {'food': 112.0, 'wood': 0.0, 'ore': 0.0, 'metal': 144.00000000000006, 'tool': 0.0}
AFTER DISTRIBUTION: BlackSmith {'food': 112.0, 'wood': 0.0, 'ore': 0.0, 'metal': 144.00000000000006, 'tool': 0.0}
AFTER DISTRIBUTION: BlackSmith {'food': 112.0, 'wood': 0.0, 'ore': 0.0, 'metal': 144.00000000000006, 'tool': 0.0}

AFTER WORKING: Farmer {'food': 35.0, 'wood': 260.0, 'ore': 0.0, 'metal': 0.0, 'tool': 13.000000000000007}
AFTER WORKING: Farmer {'food': 35.0, 'wood': 260.0, 'ore': 0.0, 'metal': 0.0, 'tool': 13.000000000000007}
AFTER WORKING: Farmer {'food': 35.0, 'wood': 260.0, 'ore': 0.0, 'metal': 0.0, 'tool': 13.000000000000007}
AFTER WORKING: Farmer {'food': 35.0, 'wood': 260.0, 'ore': 0.0, 'metal': 0.0, 'tool': 13.000000000000007}
AFTER WORKING: Farmer {'food': 35.0, 'wood': 260.0, 'ore': 0.0, 'metal': 0.0, 'tool': 13.000000000000007}
AFTER WORKING: Farmer {'food': 35.0, 'wood': 260.0, 'ore': 0.0, 'metal': 0.0, 'tool': 13.000000000000007}
AFTER WORKING: Farmer {'food': 35.0, 'wood': 260.0, 'ore': 0.0, 'metal': 0.0, 'tool': 13.000000000000007}
AFTER WORKING: Farmer {'food': 35.0, 'wood': 260.0, 'ore': 0.0, 'metal': 0.0, 'tool': 13.000000000000007}
AFTER WORKING: Farmer {'food': 35.0, 'wood': 260.0, 'ore': 0.0, 'metal': 0.0, 'tool': 13.000000000000007}
AFTER WORKING: Farmer {'food': 35.0, 'wood': 260.0, 'ore': 0.0, 'metal': 0.0, 'tool': 13.000000000000007}
AFTER WORKING: Farmer {'food': 35.0, 'wood': 260.0, 'ore': 0.0, 'metal': 0.0, 'tool': 13.000000000000007}
AFTER WORKING: Farmer {'food': 35.0, 'wood': 260.0, 'ore': 0.0, 'metal': 0.0, 'tool': 13.000000000000007}
AFTER WORKING: Farmer {'food': 35.0, 'wood': 260.0, 'ore': 0.0, 'metal': 0.0, 'tool': 13.000000000000007}
AFTER WORKING: Farmer {'food': 35.0, 'wood': 260.0, 'ore': 0.0, 'metal': 0.0, 'tool': 13.000000000000007}
AFTER WORKING: Farmer {'food': 35.0, 'wood': 260.0, 'ore': 0.0, 'metal': 0.0, 'tool': 13.000000000000007}
AFTER WORKING: Farmer {'food': 35.0, 'wood': 260.0, 'ore': 0.0, 'metal': 0.0, 'tool': 13.000000000000007}
AFTER WORKING: Farmer {'food': 35.0, 'wood': 260.0, 'ore': 0.0, 'metal': 0.0, 'tool': 13.000000000000007}
AFTER WORKING: Farmer {'food': 35.0, 'wood': 260.0, 'ore': 0.0, 'metal': 0.0, 'tool': 13.000000000000007}
AFTER WORKING: Farmer {'food': 35.0, 'wood': 260.0, 'ore': 0.0, 'metal': 0.0, 'tool': 13.000000000000007}
AFTER WORKING: Farmer {'food': 35.0, 'wood': 260.0, 'ore': 0.0, 'metal': 0.0, 'tool': 13.000000000000007}
AFTER WORKING: WoodCutter {'food': 104.0, 'wood': 20, 'ore': 0.0, 'metal': 0.0, 'tool': 13.000000000000007}
AFTER WORKING: WoodCutter {'food': 104.0, 'wood': 20, 'ore': 0.0, 'metal': 0.0, 'tool': 13.000000000000007}
AFTER WORKING: WoodCutter {'food': 104.0, 'wood': 20, 'ore': 0.0, 'metal': 0.0, 'tool': 13.000000000000007}
AFTER WORKING: WoodCutter {'food': 104.0, 'wood': 20, 'ore': 0.0, 'metal': 0.0, 'tool': 13.000000000000007}
AFTER WORKING: WoodCutter {'food': 104.0, 'wood': 20, 'ore': 0.0, 'metal': 0.0, 'tool': 13.000000000000007}
AFTER WORKING: WoodCutter {'food': 104.0, 'wood': 20, 'ore': 0.0, 'metal': 0.0, 'tool': 13.000000000000007}
AFTER WORKING: WoodCutter {'food': 104.0, 'wood': 20, 'ore': 0.0, 'metal': 0.0, 'tool': 13.000000000000007}
AFTER WORKING: WoodCutter {'food': 104.0, 'wood': 20, 'ore': 0.0, 'metal': 0.0, 'tool': 13.000000000000007}
AFTER WORKING: WoodCutter {'food': 104.0, 'wood': 20, 'ore': 0.0, 'metal': 0.0, 'tool': 13.000000000000007}
AFTER WORKING: WoodCutter {'food': 104.0, 'wood': 20, 'ore': 0.0, 'metal': 0.0, 'tool': 13.000000000000007}
AFTER WORKING: WoodCutter {'food': 104.0, 'wood': 20, 'ore': 0.0, 'metal': 0.0, 'tool': 13.000000000000007}
AFTER WORKING: WoodCutter {'food': 104.0, 'wood': 20, 'ore': 0.0, 'metal': 0.0, 'tool': 13.000000000000007}
AFTER WORKING: WoodCutter {'food': 104.0, 'wood': 20, 'ore': 0.0, 'metal': 0.0, 'tool': 13.000000000000007}
AFTER WORKING: WoodCutter {'food': 104.0, 'wood': 20, 'ore': 0.0, 'metal': 0.0, 'tool': 13.000000000000007}
AFTER WORKING: WoodCutter {'food': 104.0, 'wood': 20, 'ore': 0.0, 'metal': 0.0, 'tool': 13.000000000000007}
AFTER WORKING: WoodCutter {'food': 104.0, 'wood': 20, 'ore': 0.0, 'metal': 0.0, 'tool': 13.000000000000007}
AFTER WORKING: WoodCutter {'food': 104.0, 'wood': 20, 'ore': 0.0, 'metal': 0.0, 'tool': 13.000000000000007}
AFTER WORKING: WoodCutter {'food': 104.0, 'wood': 20, 'ore': 0.0, 'metal': 0.0, 'tool': 13.000000000000007}
AFTER WORKING: WoodCutter {'food': 104.0, 'wood': 20, 'ore': 0.0, 'metal': 0.0, 'tool': 13.000000000000007}
AFTER WORKING: WoodCutter {'food': 104.0, 'wood': 20, 'ore': 0.0, 'metal': 0.0, 'tool': 13.000000000000007}
AFTER WORKING: Miner {'food': 104.0, 'wood': 0.0, 'ore': 15, 'metal': 0.0, 'tool': 19.499999999999993}
AFTER WORKING: Miner {'food': 104.0, 'wood': 0.0, 'ore': 15, 'metal': 0.0, 'tool': 19.499999999999993}
AFTER WORKING: Miner {'food': 104.0, 'wood': 0.0, 'ore': 15, 'metal': 0.0, 'tool': 19.499999999999993}
AFTER WORKING: Miner {'food': 104.0, 'wood': 0.0, 'ore': 15, 'metal': 0.0, 'tool': 19.499999999999993}
AFTER WORKING: Miner {'food': 104.0, 'wood': 0.0, 'ore': 15, 'metal': 0.0, 'tool': 19.499999999999993}
AFTER WORKING: Miner {'food': 104.0, 'wood': 0.0, 'ore': 15, 'metal': 0.0, 'tool': 19.499999999999993}
AFTER WORKING: Miner {'food': 104.0, 'wood': 0.0, 'ore': 15, 'metal': 0.0, 'tool': 19.499999999999993}
AFTER WORKING: Miner {'food': 104.0, 'wood': 0.0, 'ore': 15, 'metal': 0.0, 'tool': 19.499999999999993}
AFTER WORKING: Miner {'food': 104.0, 'wood': 0.0, 'ore': 15, 'metal': 0.0, 'tool': 19.499999999999993}
AFTER WORKING: Miner {'food': 104.0, 'wood': 0.0, 'ore': 15, 'metal': 0.0, 'tool': 19.499999999999993}
AFTER WORKING: Miner {'food': 104.0, 'wood': 0.0, 'ore': 15, 'metal': 0.0, 'tool': 19.499999999999993}
AFTER WORKING: Miner {'food': 104.0, 'wood': 0.0, 'ore': 15, 'metal': 0.0, 'tool': 19.499999999999993}
AFTER WORKING: Miner {'food': 104.0, 'wood': 0.0, 'ore': 15, 'metal': 0.0, 'tool': 19.499999999999993}
AFTER WORKING: Miner {'food': 104.0, 'wood': 0.0, 'ore': 15, 'metal': 0.0, 'tool': 19.499999999999993}
AFTER WORKING: Miner {'food': 104.0, 'wood': 0.0, 'ore': 15, 'metal': 0.0, 'tool': 19.499999999999993}
AFTER WORKING: Miner {'food': 104.0, 'wood': 0.0, 'ore': 15, 'metal': 0.0, 'tool': 19.499999999999993}
AFTER WORKING: Miner {'food': 104.0, 'wood': 0.0, 'ore': 15, 'metal': 0.0, 'tool': 19.499999999999993}
AFTER WORKING: Miner {'food': 104.0, 'wood': 0.0, 'ore': 15, 'metal': 0.0, 'tool': 19.499999999999993}
AFTER WORKING: Miner {'food': 104.0, 'wood': 0.0, 'ore': 15, 'metal': 0.0, 'tool': 19.499999999999993}
AFTER WORKING: Miner {'food': 104.0, 'wood': 0.0, 'ore': 15, 'metal': 0.0, 'tool': 19.499999999999993}
AFTER WORKING: Refiner {'food': 104.0, 'wood': 0.0, 'ore': 260.0, 'metal': 10.0, 'tool': 13.000000000000007}
AFTER WORKING: Refiner {'food': 104.0, 'wood': 0.0, 'ore': 260.0, 'metal': 10.0, 'tool': 13.000000000000007}
AFTER WORKING: Refiner {'food': 104.0, 'wood': 0.0, 'ore': 260.0, 'metal': 10.0, 'tool': 13.000000000000007}
AFTER WORKING: Refiner {'food': 104.0, 'wood': 0.0, 'ore': 260.0, 'metal': 10.0, 'tool': 13.000000000000007}
AFTER WORKING: Refiner {'food': 104.0, 'wood': 0.0, 'ore': 260.0, 'metal': 10.0, 'tool': 13.000000000000007}
AFTER WORKING: Refiner {'food': 104.0, 'wood': 0.0, 'ore': 260.0, 'metal': 10.0, 'tool': 13.000000000000007}
AFTER WORKING: Refiner {'food': 104.0, 'wood': 0.0, 'ore': 260.0, 'metal': 10.0, 'tool': 13.000000000000007}
AFTER WORKING: Refiner {'food': 104.0, 'wood': 0.0, 'ore': 260.0, 'metal': 10.0, 'tool': 13.000000000000007}
AFTER WORKING: Refiner {'food': 104.0, 'wood': 0.0, 'ore': 260.0, 'metal': 10.0, 'tool': 13.000000000000007}
AFTER WORKING: Refiner {'food': 104.0, 'wood': 0.0, 'ore': 260.0, 'metal': 10.0, 'tool': 13.000000000000007}
AFTER WORKING: Refiner {'food': 104.0, 'wood': 0.0, 'ore': 260.0, 'metal': 10.0, 'tool': 13.000000000000007}
AFTER WORKING: Refiner {'food': 104.0, 'wood': 0.0, 'ore': 260.0, 'metal': 10.0, 'tool': 13.000000000000007}
AFTER WORKING: Refiner {'food': 104.0, 'wood': 0.0, 'ore': 260.0, 'metal': 10.0, 'tool': 13.000000000000007}
AFTER WORKING: Refiner {'food': 104.0, 'wood': 0.0, 'ore': 260.0, 'metal': 10.0, 'tool': 13.000000000000007}
AFTER WORKING: Refiner {'food': 104.0, 'wood': 0.0, 'ore': 260.0, 'metal': 10.0, 'tool': 13.000000000000007}
AFTER WORKING: Refiner {'food': 104.0, 'wood': 0.0, 'ore': 260.0, 'metal': 10.0, 'tool': 13.000000000000007}
AFTER WORKING: Refiner {'food': 104.0, 'wood': 0.0, 'ore': 260.0, 'metal': 10.0, 'tool': 13.000000000000007}
AFTER WORKING: Refiner {'food': 104.0, 'wood': 0.0, 'ore': 260.0, 'metal': 10.0, 'tool': 13.000000000000007}
AFTER WORKING: Refiner {'food': 104.0, 'wood': 0.0, 'ore': 260.0, 'metal': 10.0, 'tool': 13.000000000000007}
AFTER WORKING: Refiner {'food': 104.0, 'wood': 0.0, 'ore': 260.0, 'metal': 10.0, 'tool': 13.000000000000007}
AFTER WORKING: BlackSmith {'food': 104.0, 'wood': 0.0, 'ore': 0.0, 'metal': 138.0000000000001, 'tool': 4.08}
AFTER WORKING: BlackSmith {'food': 104.0, 'wood': 0.0, 'ore': 0.0, 'metal': 138.0000000000001, 'tool': 4.08}
AFTER WORKING: BlackSmith {'food': 104.0, 'wood': 0.0, 'ore': 0.0, 'metal': 138.0000000000001, 'tool': 4.08}
AFTER WORKING: BlackSmith {'food': 104.0, 'wood': 0.0, 'ore': 0.0, 'metal': 138.0000000000001, 'tool': 4.08}
AFTER WORKING: BlackSmith {'food': 104.0, 'wood': 0.0, 'ore': 0.0, 'metal': 138.0000000000001, 'tool': 4.08}
AFTER WORKING: BlackSmith {'food': 104.0, 'wood': 0.0, 'ore': 0.0, 'metal': 138.0000000000001, 'tool': 4.08}
AFTER WORKING: BlackSmith {'food': 104.0, 'wood': 0.0, 'ore': 0.0, 'metal': 138.0000000000001, 'tool': 4.08}
AFTER WORKING: BlackSmith {'food': 104.0, 'wood': 0.0, 'ore': 0.0, 'metal': 138.0000000000001, 'tool': 4.08}
AFTER WORKING: BlackSmith {'food': 104.0, 'wood': 0.0, 'ore': 0.0, 'metal': 138.0000000000001, 'tool': 4.08}
AFTER WORKING: BlackSmith {'food': 104.0, 'wood': 0.0, 'ore': 0.0, 'metal': 138.0000000000001, 'tool': 4.08}
AFTER WORKING: BlackSmith {'food': 104.0, 'wood': 0.0, 'ore': 0.0, 'metal': 138.0000000000001, 'tool': 4.08}
AFTER WORKING: BlackSmith {'food': 104.0, 'wood': 0.0, 'ore': 0.0, 'metal': 138.0000000000001, 'tool': 4.08}
AFTER WORKING: BlackSmith {'food': 104.0, 'wood': 0.0, 'ore': 0.0, 'metal': 138.0000000000001, 'tool': 4.08}
AFTER WORKING: BlackSmith {'food': 104.0, 'wood': 0.0, 'ore': 0.0, 'metal': 138.0000000000001, 'tool': 4.08}
AFTER WORKING: BlackSmith {'food': 104.0, 'wood': 0.0, 'ore': 0.0, 'metal': 138.0000000000001, 'tool': 4.08}
AFTER WORKING: BlackSmith {'food': 104.0, 'wood': 0.0, 'ore': 0.0, 'metal': 138.0000000000001, 'tool': 4.08}
AFTER WORKING: BlackSmith {'food': 104.0, 'wood': 0.0, 'ore': 0.0, 'metal': 138.0000000000001, 'tool': 4.08}
AFTER WORKING: BlackSmith {'food': 104.0, 'wood': 0.0, 'ore': 0.0, 'metal': 138.0000000000001, 'tool': 4.08}
AFTER WORKING: BlackSmith {'food': 104.0, 'wood': 0.0, 'ore': 0.0, 'metal': 138.0000000000001, 'tool': 4.08}
AFTER WORKING: BlackSmith {'food': 104.0, 'wood': 0.0, 'ore': 0.0, 'metal': 138.0000000000001, 'tool': 4.08}

[0, 0.0, 0.0, 0.0, 0] 27.075
[0, 0.0, 0.0, 0.0, 0] 27.075
[0.0, 0, 0.0, 0.0, 0] 48.735
[0.0, 0, 0.0, 0.0, 0] 48.735
[0, 0.0, 0.0, 0, 0.0] 66.2796
[0, 0.0, 0.0, 0, 0.0] 66.2796
[0, 0.0, 0.0, 0.0, 0] 30.685
[0, 0.0, 0.0, 0.0, 0] 27.075
[0, 0.0, 0.0, 0.0, 0] 30.685
[0, 0.0, 0, 0.0, 0] 66.78500000000001
[0, 0.0, 0.0, 0.0, 0] 30.685
[0, 0.0, 0, 0.0, 0] 66.78500000000001
[0.0, 0, 0.0, 0.0, 0] 48.735
[0, 0.0, 0.0, 0.0, 0] 27.075
[0, 0.0, 0, 0.0, 0] 66.78500000000001
[0, 0.0, 0, 0.0, 0] 66.78500000000001
[0, 0.0, 0, 0.0, 0] 66.78500000000001
[0, 0.0, 0.0, 0.0, 0] 30.685
[0, 0.0, 0.0, 0.0, 0] 27.075
[0, 0.0, 0.0, 0.0, 0] 30.685
[0, 0.0, 0.0, 0, 0.0] 66.2796
[0, 0.0, 0.0, 0.0, 0] 30.685
[0, 0.0, 0.0, 0.0, 0] 27.075
[0.0, 0, 0.0, 0.0, 0] 48.735
[0, 0.0, 0, 0.0, 0] 66.78500000000001
[0.0, 0, 0.0, 0.0, 0] 48.735
[0, 0.0, 0.0, 0, 0.0] 66.2796
[0.0, 0, 0.0, 0.0, 0] 48.735
[0, 0.0, 0.0, 0.0, 0] 30.685
[0, 0.0, 0.0, 0.0, 0] 27.075
[0, 0.0, 0, 0.0, 0] 66.78500000000001
[0, 0.0, 0.0, 0, 0.0] 66.2796
[0, 0.0, 0.0, 0, 0.0] 66.2796
[0.0, 0, 0.0, 0.0, 0] 48.735
[0, 0.0, 0.0, 0, 0.0] 66.2796
[0, 0.0, 0.0, 0.0, 0] 27.075
[0, 0.0, 0.0, 0.0, 0] 30.685
[0, 0.0, 0, 0.0, 0] 66.78500000000001
[0, 0.0, 0.0, 0.0, 0] 27.075
[0, 0.0, 0, 0.0, 0] 66.78500000000001
[0, 0.0, 0.0, 0.0, 0] 27.075
[0, 0.0, 0.0, 0, 0.0] 66.2796
[0, 0.0, 0.0, 0, 0.0] 66.2796
[0, 0.0, 0, 0.0, 0] 66.78500000000001
[0, 0.0, 0.0, 0.0, 0] 27.075
[0.0, 0, 0.0, 0.0, 0] 48.735
[0, 0.0, 0.0, 0.0, 0] 30.685
[0.0, 0, 0.0, 0.0, 0] 48.735
[0, 0.0, 0.0, 0, 0.0] 66.2796
[0, 0.0, 0.0, 0, 0.0] 66.2796
[0, 0.0, 0.0, 0.0, 0] 27.075
[0, 0.0, 0.0, 0.0, 0] 30.685
[0.0, 0, 0.0, 0.0, 0] 48.735
[0.0, 0, 0.0, 0.0, 0] 48.735
[0.0, 0, 0.0, 0.0, 0] 48.735
[0, 0.0, 0.0, 0.0, 0] 27.075
[0, 0.0, 0.0, 0.0, 0] 30.685
[0, 0.0, 0.0, 0, 0.0] 66.2796
[0.0, 0, 0.0, 0.0, 0] 48.735
[0, 0.0, 0, 0.0, 0] 66.78500000000001
[0.0, 0, 0.0, 0.0, 0] 48.735
[0.0, 0, 0.0, 0.0, 0] 48.735
[0, 0.0, 0.0, 0.0, 0] 27.075
[0, 0.0, 0.0, 0.0, 0] 30.685
[0, 0.0, 0.0, 0, 0.0] 66.2796
[0, 0.0, 0.0, 0, 0.0] 66.2796
[0.0, 0, 0.0, 0.0, 0] 48.735
[0, 0.0, 0, 0.0, 0] 66.78500000000001
[0, 0.0, 0.0, 0, 0.0] 66.2796
[0.0, 0, 0.0, 0.0, 0] 48.735
[0, 0.0, 0.0, 0.0, 0] 30.685
[0.0, 0, 0.0, 0.0, 0] 48.735
[0, 0.0, 0.0, 0, 0.0] 66.2796
[0, 0.0, 0.0, 0.0, 0] 30.685
[0, 0.0, 0.0, 0.0, 0] 30.685
[0, 0.0, 0.0, 0, 0.0] 66.2796
[0, 0.0, 0.0, 0.0, 0] 30.685
[0, 0.0, 0, 0.0, 0] 66.78500000000001
[0.0, 0, 0.0, 0.0, 0] 48.735
[0, 0.0, 0, 0.0, 0] 66.78500000000001
[0.0, 0, 0.0, 0.0, 0] 48.735
[0, 0.0, 0.0, 0.0, 0] 30.685
[0, 0.0, 0.0, 0.0, 0] 27.075
[0, 0.0, 0.0, 0, 0.0] 66.2796
[0, 0.0, 0, 0.0, 0] 66.78500000000001
[0, 0.0, 0.0, 0.0, 0] 30.685
[0, 0.0, 0.0, 0, 0.0] 66.2796
[0, 0.0, 0, 0.0, 0] 66.78500000000001
[0, 0.0, 0.0, 0.0, 0] 27.075
[0, 0.0, 0.0, 0.0, 0] 30.685
[0, 0.0, 0, 0.0, 0] 66.78500000000001
[0, 0.0, 0.0, 0, 0.0] 66.2796
[0, 0.0, 0.0, 0.0, 0] 27.075
[0, 0.0, 0, 0.0, 0] 66.78500000000001
[0, 0.0, 0.0, 0.0, 0] 27.075
[0, 0.0, 0.0, 0.0, 0] 27.075
[0, 0.0, 0, 0.0, 0] 66.78500000000001
[0, 0.0, 0.0, 0.0, 0] 27.075
[0, 0.0, 0, 0.0, 0] 66.78500000000001
[0, 0.0, 0.0, 0.0, 0] 30.685
AFTER DISTRIBUTION: Farmer {'food': 8.0, 'wood': 260.0, 'ore': 0.0, 'metal': 0.0, 'tool': 13.000000000000007}
AFTER DISTRIBUTION: Farmer {'food': 8.0, 'wood': 260.0, 'ore': 0.0, 'metal': 0.0, 'tool': 13.000000000000007}
AFTER DISTRIBUTION: Farmer {'food': 8.0, 'wood': 260.0, 'ore': 0.0, 'metal': 0.0, 'tool': 13.000000000000007}
AFTER DISTRIBUTION: Farmer {'food': 8.0, 'wood': 260.0, 'ore': 0.0, 'metal': 0.0, 'tool': 13.000000000000007}
AFTER DISTRIBUTION: Farmer {'food': 8.0, 'wood': 260.0, 'ore': 0.0, 'metal': 0.0, 'tool': 13.000000000000007}
AFTER DISTRIBUTION: Farmer {'food': 8.0, 'wood': 260.0, 'ore': 0.0, 'metal': 0.0, 'tool': 13.000000000000007}
AFTER DISTRIBUTION: Farmer {'food': 8.0, 'wood': 260.0, 'ore': 0.0, 'metal': 0.0, 'tool': 13.000000000000007}
AFTER DISTRIBUTION: Farmer {'food': 8.0, 'wood': 260.0, 'ore': 0.0, 'metal': 0.0, 'tool': 13.000000000000007}
AFTER DISTRIBUTION: Farmer {'food': 8.0, 'wood': 260.0, 'ore': 0.0, 'metal': 0.0, 'tool': 13.000000000000007}
AFTER DISTRIBUTION: Farmer {'food': 8.0, 'wood': 260.0, 'ore': 0.0, 'metal': 0.0, 'tool': 13.000000000000007}
AFTER DISTRIBUTION: Farmer {'food': 8.0, 'wood': 260.0, 'ore': 0.0, 'metal': 0.0, 'tool': 13.000000000000007}
AFTER DISTRIBUTION: Farmer {'food': 8.0, 'wood': 260.0, 'ore': 0.0, 'metal': 0.0, 'tool': 13.000000000000007}
AFTER DISTRIBUTION: Farmer {'food': 8.0, 'wood': 260.0, 'ore': 0.0, 'metal': 0.0, 'tool': 13.000000000000007}
AFTER DISTRIBUTION: Farmer {'food': 8.0, 'wood': 260.0, 'ore': 0.0, 'metal': 0.0, 'tool': 13.000000000000007}
AFTER DISTRIBUTION: Farmer {'food': 8.0, 'wood': 260.0, 'ore': 0.0, 'metal': 0.0, 'tool': 13.000000000000007}
AFTER DISTRIBUTION: Farmer {'food': 8.0, 'wood': 260.0, 'ore': 0.0, 'metal': 0.0, 'tool': 13.000000000000007}
AFTER DISTRIBUTION: Farmer {'food': 8.0, 'wood': 260.0, 'ore': 0.0, 'metal': 0.0, 'tool': 13.000000000000007}
AFTER DISTRIBUTION: Farmer {'food': 8.0, 'wood': 260.0, 'ore': 0.0, 'metal': 0.0, 'tool': 13.000000000000007}
AFTER DISTRIBUTION: Farmer {'food': 8.0, 'wood': 260.0, 'ore': 0.0, 'metal': 0.0, 'tool': 13.000000000000007}
AFTER DISTRIBUTION: Farmer {'food': 8.0, 'wood': 260.0, 'ore': 0.0, 'metal': 0.0, 'tool': 13.000000000000007}
AFTER DISTRIBUTION: WoodCutter {'food': 104.0, 'wood': 0, 'ore': 0.0, 'metal': 0.0, 'tool': 13.000000000000007}
AFTER DISTRIBUTION: WoodCutter {'food': 104.0, 'wood': 0, 'ore': 0.0, 'metal': 0.0, 'tool': 13.000000000000007}
AFTER DISTRIBUTION: WoodCutter {'food': 104.0, 'wood': 0, 'ore': 0.0, 'metal': 0.0, 'tool': 13.000000000000007}
AFTER DISTRIBUTION: WoodCutter {'food': 104.0, 'wood': 0, 'ore': 0.0, 'metal': 0.0, 'tool': 13.000000000000007}
AFTER DISTRIBUTION: WoodCutter {'food': 104.0, 'wood': 0, 'ore': 0.0, 'metal': 0.0, 'tool': 13.000000000000007}
AFTER DISTRIBUTION: WoodCutter {'food': 104.0, 'wood': 0, 'ore': 0.0, 'metal': 0.0, 'tool': 13.000000000000007}
AFTER DISTRIBUTION: WoodCutter {'food': 104.0, 'wood': 0, 'ore': 0.0, 'metal': 0.0, 'tool': 13.000000000000007}
AFTER DISTRIBUTION: WoodCutter {'food': 104.0, 'wood': 0, 'ore': 0.0, 'metal': 0.0, 'tool': 13.000000000000007}
AFTER DISTRIBUTION: WoodCutter {'food': 104.0, 'wood': 0, 'ore': 0.0, 'metal': 0.0, 'tool': 13.000000000000007}
AFTER DISTRIBUTION: WoodCutter {'food': 104.0, 'wood': 0, 'ore': 0.0, 'metal': 0.0, 'tool': 13.000000000000007}
AFTER DISTRIBUTION: WoodCutter {'food': 104.0, 'wood': 0, 'ore': 0.0, 'metal': 0.0, 'tool': 13.000000000000007}
AFTER DISTRIBUTION: WoodCutter {'food': 104.0, 'wood': 0, 'ore': 0.0, 'metal': 0.0, 'tool': 13.000000000000007}
AFTER DISTRIBUTION: WoodCutter {'food': 104.0, 'wood': 0, 'ore': 0.0, 'metal': 0.0, 'tool': 13.000000000000007}
AFTER DISTRIBUTION: WoodCutter {'food': 104.0, 'wood': 0, 'ore': 0.0, 'metal': 0.0, 'tool': 13.000000000000007}
